rating_user_id,movieId,rating,predicted
582,74458,4,3.88877111
104,94150,4,
414,72605,4,3.66948127
448,2019,5,4.12771347
325,3175,4,3.637022268
131,3178,3,3.36972737
288,2762,3,3.829222489
344,110,4.5,4.177444198
195,4389,3,3.439719187
356,3477,5,3.308881759
357,4447,4,3.375881215
514,3385,3,2.752340339
271,1994,3.5,3.383649793
607,480,4,3.992161728
448,97858,2,
79,3029,3,3.580703604
599,4848,4.5,3.702379347
130,592,3,3.463668229
517,2018,4,2.9657419
45,1769,3,3.076019969
387,7328,3.5,
600,3093,3.5,3.175976844
414,5452,1,2.088172385
64,3052,4,3.666657494
81,377,3,2.69101778
288,2121,2,2.096005236
159,4306,4,3.887617945
189,593,4,4.183822414
247,69122,4,3.611264185
474,1293,4,3.802341472
211,36529,3.5,3.800792176
290,1385,3,3.161106635
301,364,3.5,3.572505895
599,85881,3.5,3.411778284
610,27904,3.5,3.81111424
456,3,3,3.747417725
52,293,4,4.482646456
232,72489,4,4.273395414
288,31427,2.5,2.29594962
68,56587,3,3.742973967
346,1348,4,3.466306307
238,858,3,3.978743159
594,2196,5,
610,120635,1,3.149838085
497,410,2,3.011689907
432,7306,3,
285,1333,4,3.817799152
123,91500,3.5,3.492031883
6,640,1,3.076378081
217,432,3,2.386503655
528,356,5,3.900021628
101,2716,4,3.811634483
219,54001,2.5,3.714698763
452,1610,4,4.263916466
43,79,5,3.63792725
240,653,5,3.606801596
534,33493,4,3.794080791
610,4975,3.5,3.644190805
298,109895,0.5,3.01183621
552,541,5,3.996562694
414,63113,4,3.498523605
165,441,3,3.797684428
610,106002,3.5,3.557574872
265,79,2,2.824425037
372,1221,5,4.091887884
19,377,4,3.223364253
525,4718,1,3.039742971
84,551,3,3.504057097
480,589,4.5,3.883075139
298,48322,3,3.869915466
70,8949,5,3.807673352
225,3253,4,3.629952717
387,33164,2,2.5
484,104,4,3.791209985
298,6283,4.5,3.844863756
195,4019,4,3.758608194
182,3910,5,3.750519789
414,73017,4,3.991747794
279,780,4,3.404362064
590,588,4,3.729482498
573,5093,2,3.270838864
68,4270,3.5,3.151841967
313,1344,4,3.942885698
464,8984,4.5,3.313739456
122,69784,4.5,3.605459296
65,109487,4.5,3.937549403
137,3471,3,3.882873953
249,95167,4,3.768029826
150,5,3,2.817867131
380,3421,5,3.954453779
495,89492,5,4.298743267
576,327,2.5,2.89634874
414,5009,4,2.741228433
477,3751,4,3.587833046
125,288,5,3.199174769
68,122904,4,3.910662881
21,102993,2,3.865409228
361,2167,2,3.488870655
50,164280,3.5,
167,1385,2,3.051719805
520,1801,4,3.529433868
119,54286,4.5,4.015138639
372,1215,5,3.839391138
480,37741,4.5,3.861371409
103,37729,4,3.679777594
334,54881,3.5,3.907641768
310,2518,4,3.095669595
117,26,4,3.39161286
98,53464,2.5,2.522195903
448,3681,5,4.15417969
491,4018,4,3.53998253
50,318,3.5,4.05970901
517,2565,4.5,4.360045624
45,569,2,3
140,1580,3,3.560484284
96,733,4,3.921778208
274,1961,3.5,3.756985518
20,5171,2,3.186493644
357,2160,5,4.220397588
185,4016,4,3.980836698
372,249,4,3.816278698
347,47,3,4.011378382
292,3755,2,3.098045032
120,5,4,2.73635853
599,474,2.5,3.460481398
600,1393,3.5,3.274066901
195,4033,4,3.875524831
576,2826,4.5,2.60132167
294,2,3,3.030814545
103,1945,4,4.214161751
437,800,5,4.054585726
197,1209,5,4.151041502
199,3129,4,3.357899892
246,41569,3,3.552799957
525,45517,3,3.39750765
352,139385,5,3.982663939
365,103772,3,3.260257077
390,5618,4.5,4.204478676
17,2329,4.5,4.438868655
28,145,1.5,3.250144328
234,2568,3,3.098164016
65,116797,4.5,3.98527497
177,508,3.5,3.639276404
153,63082,1.5,2.732654909
105,146028,4,
58,454,3,3.963600652
346,306,4.5,4.114592266
112,339,1.5,3.271727925
132,356,4,3.699615945
140,3168,4,3.545357878
187,431,4.5,3.596061793
330,1965,3.5,3.303037151
567,1260,4,4.002967678
111,8961,1,3.87625077
474,1197,4.5,4.224408627
368,2307,3,
460,34405,5,4.069693847
307,34326,2,4
572,17,5,4.055787696
606,37731,3.5,3.711669707
298,102123,1.5,3.378705377
178,6539,2.5,3.841546394
475,60074,4.5,3.517784134
606,5628,2.5,3.830903918
469,1082,4,3.744118778
411,368,4,3.360919104
603,288,4,3.19708424
414,4068,2,2.874119557
217,3552,2,3.688807859
489,7318,3,2.41785694
469,2324,3,4.12329413
260,3911,3,3.441095299
19,3712,3,2.677200057
489,1246,4,3.821871117
177,8965,3,3.048933263
42,858,5,4.287346097
131,48516,3.5,3.689680762
469,552,2,3.302798153
477,2762,4,3.962497651
562,83134,4,3.982931494
140,609,3,3.678550612
288,2136,3,2.261412846
214,25,2,3.656994698
420,923,3.5,4.039722674
600,2162,3.5,2.162808076
74,1094,4.5,3.773158821
599,3070,3,3.437041268
540,8874,4.5,4.116182738
495,344,4.5,3.298012397
464,48516,4,4.458108811
220,377,3.5,3.959264336
42,2110,4,3.243571731
212,55247,3.5,3.966891339
307,3705,2.5,2.397411399
414,1080,5,4.122804855
292,130576,2,2.764775057
599,720,4.5,3.874384588
555,2642,3,2.449340153
287,3033,4,2.837117171
480,736,2.5,3.208051004
212,4027,3.5,3.546495169
305,8014,4,4.384285595
50,94677,2,2.93893231
483,33493,3,3.613139715
452,2533,5,3.459823765
11,1918,4,2.98392609
305,4232,3,3.022033177
201,1259,4,4.717214724
525,34150,1,2.595473727
448,45186,2.5,3.619171218
317,593,5,4.071632048
586,54001,4.5,4.269704267
265,1945,4,3.832545963
426,50872,3,3.76620094
156,1213,4,4.291091656
125,159415,4,2.5
49,79091,4,3.94171282
396,1276,5,4.473709802
497,858,4,4.010415545
570,49272,4,3.761703209
233,68157,3.5,3.704165157
272,3147,4.5,3.887331691
580,589,4,4.047430554
116,480,4,3.755131009
555,3591,3,2.847642673
370,5989,3.5,3.708301411
380,2334,2,3.101512291
608,5502,4,3.296136948
13,4011,5,4.503453936
599,3007,3.5,4.120232963
429,381,4,3.849995245
509,72701,3.5,2.676143234
414,1059,4,3.806243199
568,480,3,4.346631634
546,2455,3,3.421056593
533,103688,5,3.891351745
274,30883,1.5,1.5
103,7367,3.5,2.249516154
381,1704,4.5,4.154862134
564,44193,3,3.828760192
64,198,3,3.277256933
97,1193,4,4.488350099
325,30,4,4
414,53972,3.5,3.702806635
600,778,3.5,3.867814681
599,1663,2.5,3.569899603
132,1345,3,3.22026864
587,590,5,4.1520466
160,3877,2,2.015812222
51,6786,3,4.693034464
217,2152,2,2
274,4344,3.5,3.000110782
249,106100,5,4.113320151
265,2968,3,3.732248987
391,4334,5,4.410805525
368,3768,1,1.5
51,3,4,3.548744801
219,34405,4,3.896888447
572,1272,5,4.310129612
577,593,4,4.120095108
307,4002,2.5,3.549276863
7,480,5,3.625557119
367,3623,4,3.056004392
15,527,5,4.127290282
58,223,3,4.137505499
570,778,4,3.871488366
275,6122,5,3
109,593,4,4.003205564
309,1198,4,4.233797458
198,1639,2,3.708339273
249,103980,4.5,3
91,344,3,3.048583976
132,5225,3,3.556468371
334,2959,3.5,3.901486652
225,2248,4,3.974342732
414,5346,1,2.5
226,8917,2,3.910323167
249,20,3.5,2.461484572
290,2565,4,4.144585442
111,2571,0.5,4.105835403
410,3088,4,3.808547624
331,6541,2,2.440610814
232,53322,3.5,3.700109278
6,43,4,2.573692013
169,3755,4,3.642534422
432,81417,4,3.784069156
599,8910,2.5,3.70011494
469,1356,3,3.833458724
414,6574,1,
474,3264,3.5,2.435351778
610,115727,5,
359,2396,3,3.722426299
187,145,1,3.314062311
514,260,5,4.219893762
548,1621,4.5,2
517,80969,4,4
19,3622,3,
209,140956,3.5,3
298,60293,3,
386,165,2,2.866643551
359,1544,3,2.613297862
28,481,3,2.986781564
596,115617,4,3.93849873
1,2353,5,3.798191083
27,367,4,3.358444498
219,2078,3.5,3.771621765
125,108727,4,
220,69526,3,2.464251584
123,2329,4.5,4.123194665
522,79008,4.5,3.737711095
599,4200,2,4.5
318,56145,3,3.210940183
268,2324,2,3.768993668
385,282,3,3.215508533
478,33794,4.5,3.81405931
300,7361,5,4.417103492
140,1213,3,4.269866356
298,106489,3.5,3.560012475
282,2375,5,2.978891046
414,87304,4,3.5
217,410,3,2.970949126
603,345,3,3.559065431
125,168252,3.5,4.500653966
299,1198,4,4.310933262
221,1321,4,3.329253658
21,79592,3.5,3.186276105
294,2477,2,3.697806909
279,4886,3,3.752504259
514,592,2.5,3.501984205
599,2803,2,2.984399779
122,7022,4,4.482634993
600,1348,2.5,3.545530614
80,6874,4.5,3.929785106
288,2456,1,2.137894049
218,1250,4,4.402755262
414,5992,3.5,4.080053642
564,71535,3.5,3.934285835
246,65261,5,4.441241568
460,3114,4,4.112231189
99,293,5,4.140774743
603,3623,3,2.476774378
3,1263,0.5,3.238516966
275,2134,3,3.256962204
201,2336,4,3.933531627
368,3810,3,3
99,318,5,4.950652044
91,750,5,4.324514944
288,1290,2,3.431231481
608,2490,5,3.379900243
356,2797,4,3.979944564
18,48516,4.5,4.318685422
288,4443,3,2.5
105,541,4,4.096757224
18,2692,3,4.049629079
28,2716,1.5,3.395642185
288,2035,3,3.975897319
180,2959,4.5,4.120643174
448,3114,5,3.767686218
177,5419,2.5,2.89759223
562,7340,4,2.689276177
523,127052,4,4.096416818
414,103048,4,3
58,32,5,4.18246174
567,26717,0.5,
483,95875,3,3.302163457
219,61246,2,
490,35836,3,3.535165744
417,5952,5,4.473286105
414,40826,2.5,3.142225897
110,3268,3,1.767572897
381,3826,2,2.419853947
11,2028,5,4.438406644
326,5446,4.5,3.369829584
428,4886,2,3.364869936
546,158,2,3.187140222
216,2144,3,3.366689872
167,3671,3.5,3.850748528
472,3298,4,3.757291713
480,1690,2,2.861688207
418,116797,4.5,4.266157473
438,6888,1.5,2.124222895
57,1784,4,3.64335687
105,170705,5,4.348753884
95,6979,4,3.292749358
62,46723,3,3.864350042
140,848,4,3.060357006
580,45499,4.5,3.623048063
113,1043,2,2.678752737
559,6,5,3.864631968
199,377,2,3.405591633
248,122904,4.5,3.980018929
606,969,4,4.105333385
414,1094,3,3.606795489
482,2174,4,3.261682975
509,2657,3.5,3.296503992
7,4963,4,3.591252155
305,122926,4,4.230298911
586,6156,4,3.66077549
199,3671,4.5,3.741655703
305,1199,4,4.293152796
325,293,3,3.958169099
305,25,3,3.849993892
474,8266,2.5,2.399378454
91,3000,4,4.133383858
527,5040,4,3.266946965
428,6880,1,1.799847096
580,2012,3,3.519692846
57,1036,4,3.863581111
567,94959,3.5,3.84383989
305,103339,4,3.198239982
414,3916,4,3.716593549
105,1281,5,4.083333958
198,36,5,3.926472611
233,159817,4,3.587601727
219,60684,4.5,4.02102995
387,8290,1,
19,1257,3,3.387318009
68,5266,2,2.906114761
332,85510,3.5,2.907418949
448,79259,2.5,
534,45431,3.5,3.797026344
480,4018,1.5,3.119647899
371,56715,5,4.07508186
186,2688,4,2.883698329
387,55820,4.5,3.859349786
103,4306,3.5,3.977645257
387,969,3,4.09762302
451,141,4,3.743398707
368,3430,3,3.45930616
365,4896,2.5,3.414586645
182,1222,5,4.073581843
112,68954,4,4.232223311
64,2369,3,2.634117687
553,555,3.5,4.183244396
597,2040,4,2.564062672
219,1079,2.5,3.758125427
448,99106,2.5,3.5
560,45722,3.5,3.5346713
427,1527,3,3.735778872
491,4246,3.5,4.024023809
542,4369,0.5,2.947799458
599,2359,2.5,3.599496219
19,1196,4,3.885518285
182,6620,4,4.075772707
240,761,3,3.017524391
177,70159,2.5,3.5
362,1945,4.5,4.283023098
567,364,2.5,3.227364181
91,555,3.5,3.664952972
573,4388,4,2.871558664
202,3725,3,4
225,1219,3,3.799123628
599,97950,2.5,
220,2450,0.5,2.736680977
100,235,1,3.659760123
68,8910,1,3.542536203
113,2671,2,3.30552577
599,82167,2.5,2.722413675
318,117364,4,
522,49272,5,4.086931464
8,377,4,3.363483201
438,223,3.5,4.056314967
68,3160,2,3.628145315
603,156,2,4
211,89864,3.5,3.638970656
177,7263,3,3.490509988
212,109374,4,3.729698065
317,112556,3,3.572159377
405,1247,4,3.980796225
109,47,3,3.923974246
368,832,3,3.120293903
6,22,5,3.534473065
140,362,4,3.85900756
68,337,3.5,3.692670824
73,33836,3,2.428330555
393,54259,5,3.414470842
140,4234,3,3.379859597
571,2548,2,1.484561767
339,84152,4,4.134398393
117,778,3,3.987804172
103,134881,5,4
119,4344,4,3.570388408
573,112852,4.5,4.502351949
219,3785,2,2.769756357
28,55820,4.5,3.59651758
156,2752,3,2.759645992
233,59315,3,3.56384024
584,208,4,3.45554616
253,44633,4.5,
182,1729,4,3.778863996
73,64957,3.5,3.887941163
471,78499,4.5,4.344535779
264,595,4,3.847078476
474,933,3.5,4.354418858
387,6874,4,3.899557735
411,427,1,2.377211963
288,2846,3,3.799141177
603,3160,4,3.778892105
599,26662,2,3.96835005
474,25769,4.5,
370,1210,2,3.863317844
354,1035,4,4.053393623
560,1288,4,3.911266861
558,5420,5,2.676644086
584,165,5,4.348892625
7,3354,1.5,2.371084877
474,2670,3,3.673593321
560,62849,3.5,3.639284972
529,32,5,3.39780989
560,92694,4,4.5
418,88129,4.5,3.752025192
518,1276,4.5,4.442436962
447,445,4,2.813504746
352,93510,2,3.98976421
221,296,5,4.4180327
419,2028,5,4.250580661
141,6373,3,2.995789047
448,2142,3,2.272877889
423,480,5,3.787317775
191,1,4,3.759419096
141,2700,3,3.711604212
140,39292,3.5,3.593564145
433,79132,3,4.056410982
603,1279,4,4.085372978
469,2762,5,4.019221716
307,39183,3.5,3.36314703
1,1278,5,4.274729142
414,464,2,3.160077052
117,1027,3,2.926063718
608,2124,3,3.213670697
298,6503,1,2.05290672
208,2617,3,2.958525394
387,3334,4,4.425736496
436,420,3,2.774406529
305,64620,3.5,4.143177238
301,1672,4,3.051136385
599,6793,1,1.515235762
199,3063,2,2.099392155
198,2340,1,3.441547668
523,594,4,3.885672196
54,17,3,3.513335912
330,778,4,4.022547895
599,256,2,2.684609039
600,1240,3,3.553826741
18,3751,3.5,3.507429593
23,296,3.5,3.913662497
125,147142,3,
274,2986,3.5,2.782744821
387,7438,4,3.725241247
298,96737,3,3.394550098
8,252,3,3.24235256
305,1234,5,4.261132103
174,349,4,4.048512058
571,1387,5,4.107451221
222,370,3,2.98523907
509,64957,2.5,3.513125525
219,4643,2.5,2.536611598
573,1225,4.5,4.342572002
480,4158,3,1.749916726
587,2738,4,
597,2474,4,3.645919035
73,88140,4.5,3.894501399
263,2724,3,2.799291936
481,1672,2,2.953372927
62,139385,4,4.077122784
491,49286,4.5,3.224713167
606,4392,3,3.5
254,2840,3.5,2.96811727
428,8861,3,2.67611356
474,3258,2.5,2.944724082
288,3095,4,4.184653137
249,2353,4.5,3.697758309
462,111,5,3.830606155
606,6100,4,4
353,145,3,3.359750824
28,58803,3,3.827156391
140,648,4,3.682271851
395,316,3,3.336589402
480,5955,3,3.571617546
368,1995,2,1.645944562
474,2206,4.5,3.433223264
68,1476,3,3.423171636
595,1912,5,4.527767238
448,2124,3,3.351266864
18,80489,4,3.785991797
604,595,3,4.023865108
414,5524,3,2.697602311
141,1732,4,3.811384625
356,2353,3,3.638899165
331,7361,4,4.387666157
111,1907,3.5,3.500947705
64,1552,2,3.192707937
242,292,3,3.241361955
36,4025,2,2.25792354
424,318,3.5,4.260568616
66,4027,4,4.069028931
551,260,3.5,4.109562499
555,3448,5,3.97280749
489,736,2.5,3.055207451
414,1210,5,4.25022958
159,56367,5,3.544393845
599,104,2.5,3.192189079
84,105,3,3.376795342
176,780,4,4.209944756
17,58559,4.5,4.464986579
555,2091,3,1.926998459
379,527,3,4.382903436
160,198,5,2.850868839
387,5902,3.5,3.834837432
553,6378,4.5,4.107421223
558,555,3,4.134117103
217,2278,2,3.515442365
181,590,3,3.826026204
480,7147,4.5,3.693954513
414,1247,5,4.035512494
334,377,3,3.352884562
307,455,0.5,2.040983899
105,111360,3.5,3.114658634
249,7022,4,4.075571965
476,73,4,3.56487051
6,19,2,2.912142205
220,3751,3.5,3.672291173
414,2081,4,3.502126227
517,88125,3.5,3.525504171
395,110,4,3.803238761
42,2805,4,3.120292076
334,34405,4,4.062312216
469,3210,3,3.503806116
155,1302,3,3.497278468
480,1625,2,3.627982563
217,2384,4,2.60921831
572,2987,2,3.800924831
483,59784,4,3.524817681
368,858,5,4.213174739
481,1615,3,2.805204124
187,27846,4,4.253190985
298,84772,0.5,2.896899182
346,7179,2.5,
425,33166,3.5,3.964908708
249,2117,3.5,3.652927185
610,54648,1.5,3.069624814
249,104211,3.5,4.078996215
534,112818,3.5,3.7721888
39,592,4,3.488303746
217,1882,2,2.000987579
325,3918,4,2.82453346
109,383,3,3.063966735
325,2155,4,3.700428781
57,1270,4,4.122393326
395,500,3,3.282559748
89,7297,3.5,3.752397498
38,435,2,2.224339669
70,72011,4.5,3.837070861
94,17,1,3.559712055
