movie_id,user_id,predicted,actual
1,290.0,4.12500000003125,4.0
1,291.0,3.7999999999200003,4.0
1,292.0,3.60000000004,4.0
1,293.0,4.0,3.0
1,298.0,3.937500000011718,2.0
1,304.0,3.277777777707819,5.0
1,307.0,3.945945945820307,4.0
1,314.0,3.6884816753898058,3.0
1,322.0,3.676470588337802,3.5
1,323.0,3.77659574484699,3.5
1,328.0,3.894736842087258,5.0
1,330.0,4.29999999996,4.0
1,332.0,4.000000000041667,4.0
1,334.0,4.0,3.5
1,336.0,3.863636363603306,4.0
1,337.0,3.909090909053719,4.0
1,339.0,4.374999999984375,4.0
1,341.0,4.0,5.0
1,347.0,4.500000000041667,5.0
1,350.0,5.0,4.0
1,353.0,4.4545454545606065,5.0
1,357.0,4.379310344876932,5.0
1,359.0,4.999999999999999,4.0
1,364.0,4.704225352096806,5.0
1,367.0,3.9523809523068785,5.0
1,372.0,3.4756097563801305,3.0
1,373.0,3.463414634423855,3.0
1,378.0,4.4230769230340234,4.5
1,380.0,4.000000000125,5.0
1,381.0,4.714285714265306,3.5
1,382.0,4.000000000136364,4.5
1,385.0,4.349999999995001,4.0
1,389.0,3.7241379311521996,5.0
1,391.0,4.807692307653847,3.0
1,396.0,3.5909090908842973,5.0
1,399.0,3.95652173914414,4.0
1,401.0,4.222222222254321,3.5
1,411.0,2.6153846156923075,5.0
1,412.0,4.61538461524852,2.0
1,414.0,3.3333333334629627,4.0
1,420.0,3.6842105262382265,4.0
1,422.0,3.575757575653122,4.0
1,432.0,4.090909090927686,2.5
1,434.0,3.50000000005,4.0
1,436.0,3.8999999999299995,4.0
1,438.0,4.0,4.5
1,443.0,4.5526315789390575,4.0
1,448.0,4.7272727272561985,5.0
1,451.0,5.000000000000001,5.0
1,453.0,5.000000000000001,5.0
1,456.0,4.840425531911272,5.0
1,460.0,3.0400000002492003,4.5
1,462.0,4.5,1.5
1,468.0,4.181818181892562,4.0
1,469.0,4.200000000079999,4.0
1,470.0,4.39999999996,4.0
1,471.0,4.0,5.0
1,474.0,4.285714285734694,4.0
1,476.0,3.8571428570714286,4.0
1,477.0,3.7999999999200003,4.0
1,480.0,4.107142857147959,3.0
1,483.0,4.173913043342155,4.0
1,484.0,3.916666666625,4.5
1,488.0,3.875000000046875,4.5
1,490.0,4.285714285724489,3.5
1,492.0,3.9375000000644524,4.0
1,500.0,4.0,4.0
1,504.0,4.0,4.0
1,509.0,4.0,4.0
1,514.0,3.8101265822541257,4.0
1,517.0,3.7042253520968065,4.0
1,522.0,4.0,3.0
1,524.0,3.4999999998214286,4.0
1,525.0,3.4999999998,4.0
1,528.0,3.368421052795014,2.5
1,529.0,3.166666667,3.0
1,533.0,3.62068965496849,5.0
1,534.0,4.402439024032718,4.0
1,541.0,3.653465346608666,3.0
1,544.0,3.4444444444917695,3.0
1,550.0,3.7169811320782014,4.0
1,555.0,4.0769230769053255,4.0
1,559.0,3.5454545456322317,5.0
1,560.0,4.5,3.0
1,561.0,4.0000000001,4.0
1,562.0,3.9090909090991737,4.5
1,567.0,4.1363636363719,3.5
1,570.0,4.1428571428673475,4.0
1,572.0,4.529411764531142,4.0
1,573.0,3.949999999973334,5.0
1,579.0,3.5365853661737057,4.0
1,580.0,4.3488372094856675,3.0
1,584.0,4.106382978690357,5.0
1,587.0,4.2352941176055365,5.0
1,590.0,4.749999999979167,4.0
1,596.0,3.5526315787451526,4.0
1,597.0,3.4545454543677687,4.0
1,599.0,3.2500000001875002,3.0
1,600.0,3.6250000000625007,2.5
1,601.0,3.000000000125,4.0
1,603.0,3.500000000125,4.0
1,604.0,3.6999999998799997,3.0
1,605.0,3.1666666668055554,4.0
1,606.0,3.5833333331944446,2.5
1,607.0,2.8333333334444446,4.0
1,608.0,3.583333333361111,2.5
1,609.0,3.80000000002,3.0
1,610.0,3.0454545454958675,5.0
2,6.0,3.757281553320907,4.0
2,8.0,3.723684210445464,4.0
2,18.0,3.090909090946281,3.0
2,19.0,3.10000000004,3.0
2,20.0,3.19999999998,3.0
2,21.0,3.0,3.5
2,27.0,3.1917808219140085,4.0
2,51.0,3.538998835850342,4.5
2,62.0,3.172413793129905,4.0
2,68.0,3.8584905660317728,2.5
2,82.0,3.929203539830475,3.0
2,91.0,4.411764705793541,3.0
2,93.0,3.6874999999101563,5.0
2,94.0,4.461538461282052,4.0
2,103.0,3.301886792595052,4.0
2,104.0,4.014285714247347,3.0
2,107.0,2.9361702127453597,5.0
2,112.0,3.7619047618911563,1.5
2,117.0,3.0476190476360543,3.0
2,122.0,3.2894736841324104,4.0
2,125.0,3.5970149253203387,4.0
2,135.0,3.4864864864872906,3.0
2,140.0,2.603960396002549,3.5
2,144.0,2.4256198346929514,3.0
2,149.0,2.6534653465641114,1.0
2,153.0,2.2913385827507593,2.0
2,160.0,2.3807531380729676,4.0
2,169.0,3.3720930232411104,4.0
2,177.0,4.0,3.5
2,186.0,3.760984182783088,4.0
2,202.0,2.8213820078235297,4.0
2,217.0,2.7631578947686983,2.0
2,219.0,2.6874999999921876,2.5
2,221.0,2.4285714285357143,3.5
2,222.0,3.21052631566482,2.5
2,226.0,2.78571428572449,3.0
2,230.0,3.4999999999107145,2.5
2,232.0,3.000000000118421,4.0
2,240.0,3.5537190082586747,5.0
2,249.0,3.67070217917363,4.0
2,259.0,3.852173913041595,2.0
2,274.0,3.7872340424843824,3.5
2,276.0,3.411764705852076,4.0
2,284.0,2.8695652174418718,4.0
2,288.0,2.99999999992742,2.0
2,294.0,1.716216216243426,3.0
2,298.0,3.117647058894464,0.5
2,299.0,1.3571428576326532,3.0
2,304.0,3.21052631566482,4.0
2,305.0,3.409090908917355,3.5
2,307.0,3.3181818182892564,2.5
2,308.0,2.947368421254848,3.0
2,318.0,4.106382978690357,3.5
2,321.0,3.363636363739669,5.0
2,322.0,4.388888888814815,3.0
2,323.0,3.647058823714533,4.0
2,330.0,3.963350785344289,1.5
2,347.0,3.595238095224868,3.0
2,353.0,3.1428571428622454,4.0
2,357.0,3.5882352941202424,3.0
2,359.0,3.2222222222695467,3.5
2,373.0,4.315789473669866,3.0
2,380.0,3.826771653417075,5.0
2,381.0,4.671641790799287,4.0
2,395.0,4.332344213649984,3.0
2,411.0,3.212121212161361,4.0
2,414.0,3.902985074612163,3.0
2,425.0,4.2658227846450885,3.0
2,426.0,3.0806451613400103,4.5
2,432.0,3.27272727285124,4.0
2,434.0,4.055555555574074,2.5
2,436.0,3.1578947369473687,4.0
2,446.0,4.312499999777343,3.0
2,447.0,3.0833333334027775,5.0
2,448.0,4.312499999777343,3.0
2,458.0,3.5084745762706837,4.0
2,470.0,3.7567567567742874,3.0
2,474.0,4.272727272657025,3.0
2,475.0,3.60000000004,4.5
2,476.0,3.9999999998999995,4.0
2,477.0,3.807692307606509,4.0
2,480.0,4.214285714265307,3.0
2,482.0,3.3749999998437503,4.5
2,483.0,3.428571428530612,4.0
2,484.0,3.9999999999642855,2.5
2,489.0,3.5514018691789673,2.5
2,497.0,2.7765957446631395,2.5
2,501.0,2.6071428571527426,3.0
2,512.0,3.3571428571632658,3.0
2,517.0,3.6355932203461654,3.0
2,523.0,3.5454545454524795,4.5
2,525.0,4.111111111064814,3.5
2,527.0,3.9400000000712,4.0
2,534.0,3.9707112970735627,4.5
2,559.0,3.5799999999484,4.0
2,561.0,3.3750000000312506,4.0
2,563.0,4.0,2.5
2,566.0,3.202127659609552,4.0
2,570.0,3.934426229456329,3.5
2,573.0,3.450413223127962,4.5
2,586.0,3.3076923077300293,4.0
2,590.0,4.0,2.5
2,592.0,3.357142857173469,4.0
2,594.0,3.2894736841087258,4.0
2,599.0,4.115384615440828,2.5
2,600.0,3.2857142859999997,4.0
2,602.0,3.89999999994,4.0
2,604.0,3.4999999999687503,5.0
2,605.0,4.19999999968,3.5
2,608.0,4.111111111131687,2.0
3,1.0,4.389788293833004,4.0
3,6.0,3.6341463414318853,5.0
3,19.0,4.0,3.0
3,32.0,4.027624309389991,3.0
3,42.0,4.310344827363853,4.0
3,43.0,3.5294117647301033,5.0
3,44.0,4.608695652035917,3.0
3,51.0,3.6086956521814746,4.0
3,58.0,3.3081395348681717,3.0
3,64.0,2.6493506493969474,3.5
3,68.0,3.449640287768425,2.0
3,91.0,3.7898032200233933,3.0
3,100.0,4.530927834911495,3.5
3,102.0,3.4313725489985583,5.0
3,116.0,3.153543307212521,3.5
3,117.0,3.588850174289672,3.0
3,150.0,3.128547579411356,3.0
3,151.0,3.1345454546624594,3.0
3,169.0,3.4803370786402366,5.0
3,179.0,4.175108538318766,4.0
3,217.0,3.6929023190530526,1.0
3,226.0,2.3802690583343535,3.5
3,240.0,2.887813620065813,4.0
3,269.0,3.0250596658925897,4.0
3,270.0,3.928759894398191,3.0
3,288.0,2.326923076810281,4.0
3,289.0,3.469879517736682,2.5
3,294.0,3.135593220346165,1.0
3,302.0,1.8474576270872596,3.0
3,307.0,0.9216867472527218,3.5
3,308.0,3.402061855602243,0.5
3,321.0,2.3964705882281274,3.0
3,330.0,3.097590361406225,3.0
3,337.0,2.6405648266750728,4.0
3,368.0,3.680569185475445,3.0
3,410.0,3.832985386190009,4.0
3,414.0,3.824480369482727,4.0
3,448.0,3.0,3.0
3,456.0,3.0,3.0
3,470.0,2.840909090907025,3.0
3,477.0,2.8157894737322255,3.0
3,480.0,3.1612903226071802,2.5
3,492.0,3.6914893616837188,4.0
3,501.0,3.435643564336029,5.0
3,544.0,2.909392265241144,3.0
3,552.0,4.3714285713311565,1.0
3,555.0,1.5333333334340744,5.0
3,588.0,3.0399999999947998,3.0
3,590.0,3.0967741935338187,3.0
3,594.0,2.513513513508035,4.0
3,599.0,3.210526315756233,1.5
3,608.0,2.6000000000218515,2.0
4,6.0,3.0000000000000004,3.0
4,14.0,2.9999999999999996,3.0
4,84.0,2.9999999999999996,3.0
4,162.0,2.3238050609181373,3.0
4,262.0,2.699436020397465,1.0
4,411.0,1.6665820891544245,2.0
4,600.0,1.9358687242966726,1.5
5,6.0,3.583308405626734,5.0
5,31.0,4.26650366748266,3.0
5,43.0,3.10256410259851,5.0
5,45.0,4.6610169490409366,3.0
5,58.0,3.0828025477607204,4.0
5,66.0,2.4489795919635573,4.0
5,68.0,3.905660377326807,2.0
5,84.0,3.2676659528946757,3.0
5,103.0,3.6999999999730004,4.0
5,107.0,3.6249999999843756,4.0
5,111.0,3.6923076922988165,3.5
5,117.0,3.555555555538066,3.0
5,120.0,3.03846153848718,4.0
5,121.0,3.7777777776512345,3.0
5,147.0,3.215288611593342,4.5
5,150.0,4.38832997985489,3.0
5,169.0,3.0000000000000004,5.0
5,170.0,4.7529880476088,3.0
5,181.0,3.9666080843616953,3.0
5,200.0,2.9999999999999996,4.0
5,229.0,3.4111306091728637,3.0
5,269.0,2.955974842731933,3.0
5,270.0,2.9545454545096415,3.0
5,276.0,2.7878787878666973,3.0
5,288.0,2.9999999999999996,2.0
5,321.0,3.259541984720875,3.0
5,337.0,2.85964912280194,4.0
5,353.0,3.7428571428532136,3.0
5,389.0,2.723567631418731,4.0
5,402.0,2.8147429679885847,3.0
5,414.0,2.979148566464381,2.0
5,437.0,3.0,2.0
5,448.0,3.0000000000000004,3.0
5,451.0,3.0,3.0
5,456.0,3.0,3.0
5,458.0,2.9999999999999996,3.0
5,470.0,1.992187500050598,3.0
5,474.0,2.714285714257576,1.5
5,483.0,1.7014925373184824,2.5
5,489.0,1.2777777781460904,2.0
5,490.0,2.3478260870671077,0.5
5,492.0,1.4473684211883655,3.0
5,501.0,1.7316602316545442,3.0
5,509.0,3.000000000000001,1.5
5,521.0,2.2551369863162445,3.0
5,561.0,2.444300181772665,3.0
5,590.0,2.757177033497894,2.0
5,600.0,2.733788395879212,2.5
5,604.0,2.4301204819205124,3.0
6,1.0,4.278688524603816,4.0
6,6.0,4.413793103439953,4.0
6,11.0,4.0,5.0
6,18.0,4.44392523365438,4.0
6,23.0,4.285714285591837,4.0
6,24.0,3.911764705836505,4.5
6,28.0,3.8214285714311225,3.5
6,32.0,3.871428571452857,3.0
6,44.0,3.861878452929184,3.0
6,45.0,3.0,4.0
6,57.0,4.395209580831259,3.0
6,62.0,4.057692307615384,4.5
6,64.0,4.1199999999276,4.5
6,68.0,4.1962025316189715,4.0
6,79.0,3.733009708758695,4.0
6,82.0,4.117647058856978,3.5
6,84.0,3.87288135600948,4.0
6,91.0,3.575313807522732,5.0
6,102.0,3.8388429751937716,3.0
6,105.0,3.2950819672497986,4.0
6,109.0,4.032786885206262,3.0
6,112.0,3.211267605657211,4.5
6,117.0,4.391304347790171,3.0
6,121.0,3.375000000027344,5.0
6,140.0,3.7662337662271543,5.0
6,150.0,3.5,4.0
6,160.0,3.894736842127839,2.0
6,166.0,2.9709302326051583,3.5
6,181.0,4.426829268235724,3.0
6,182.0,3.158273381415248,4.5
6,191.0,4.114285714294286,4.0
6,195.0,4.222222222240741,4.0
6,199.0,4.470588235262976,4.0
6,202.0,4.0,5.0
6,217.0,3.611111111148834,2.0
6,219.0,3.075471698009078,3.5
6,220.0,3.1999999998760003,3.5
6,239.0,4.491304347776113,5.0
6,244.0,4.624010554048616,5.0
6,266.0,4.117647058786331,4.0
6,269.0,3.347826087119093,5.0
6,270.0,4.6666666665,3.0
6,274.0,3.928571428589923,4.0
6,282.0,3.923076923031804,4.0
6,286.0,3.9268292682949135,4.5
6,294.0,4.637931034430559,3.0
6,297.0,3.0266272189351215,5.0
6,305.0,2.622950819822494,3.5
6,308.0,3.5319148936113627,1.0
6,312.0,2.714285714142857,4.0
6,313.0,3.666666666777778,3.0
6,314.0,3.6363636365785124,3.0
6,317.0,3.6315789472049866,5.0
6,318.0,4.379310344497028,4.0
6,325.0,4.0758122743607235,4.0
6,336.0,4.702127659424174,4.0
6,337.0,4.0,5.0
6,339.0,4.512195121889947,4.0
6,353.0,3.9999999999999996,4.0
6,362.0,4.264705882361592,4.0
6,368.0,4.729729729717676,4.0
6,372.0,4.818181818084711,5.0
6,373.0,4.851063829699411,5.0
6,380.0,3.5607476635683466,5.0
6,385.0,3.620689655502973,3.0
6,386.0,3.5652173915576557,3.0
6,389.0,3.461538461488166,5.0
6,391.0,4.1538461536923075,4.0
6,400.0,3.849372384929404,5.0
6,414.0,4.336391437309977,3.0
6,425.0,3.973451327435691,4.0
6,434.0,4.839999999974934,4.0
6,437.0,4.677419354680541,5.0
6,438.0,4.705882352778547,5.0
6,444.0,4.684210526313019,4.0
6,451.0,4.50943396228129,4.0
6,469.0,3.070422535262051,3.0
6,470.0,3.0740740741255146,3.0
6,474.0,3.2702702702823228,3.0
6,480.0,3.7692307692189346,4.0
6,486.0,3.6500000000024992,5.0
6,492.0,4.043478260892879,3.0
6,493.0,3.22535211282801,4.0
6,501.0,3.8532110091846925,3.0
6,521.0,4.086261980840685,4.0
6,524.0,4.16245487366048,4.0
6,532.0,4.18069815196005,5.0
6,553.0,4.560975609746505,5.0
6,559.0,4.274193548451093,5.0
6,561.0,4.941176470570501,4.0
6,573.0,3.9999999999999996,4.5
6,577.0,4.320224719128897,4.0
6,580.0,4.326732673304333,4.0
6,588.0,3.4285714285714284,5.0
6,590.0,3.8749999999609375,3.5
6,592.0,3.7894736842403054,3.0
6,597.0,3.8333333332222224,3.0
6,599.0,3.2307692308017755,4.5
6,602.0,3.8181818181528926,3.0
6,603.0,3.1666666667777776,4.0
6,604.0,3.764705882309689,3.0
6,610.0,3.328767123288985,5.0
7,6.0,2.8473767885565047,4.0
7,14.0,2.9578544061782712,3.0
7,19.0,3.5425219941648853,2.0
7,31.0,2.999999999685714,4.0
7,32.0,2.523809523829932,4.0
7,33.0,3.931034482712247,1.0
7,42.0,4.214285713894558,3.0
7,43.0,3.076923076973373,5.0
7,45.0,4.166666666592593,3.0
7,51.0,4.232876712343967,4.0
7,58.0,3.1080332409824973,5.0
7,68.0,3.403361344599181,2.0
7,71.0,2.6315789474792246,3.0
7,84.0,3.4982578397007127,3.0
7,90.0,3.0000000000000004,4.0
7,95.0,3.7297297297138585,3.0
7,117.0,3.2588235294117185,4.0
7,150.0,3.039252842437527,3.0
7,169.0,2.189189189204894,4.5
7,177.0,3.2142857143392862,1.0
7,179.0,2.20000000007,3.0
7,181.0,2.5999999999680004,3.0
7,188.0,2.5827814569443883,4.0
7,199.0,3.8079800498649012,3.0
7,206.0,3.233022636496268,4.0
7,257.0,3.159705159720349,1.0
7,262.0,2.1711711712331385,3.0
7,270.0,3.8085106382988907,3.0
7,276.0,3.822580645129813,4.0
7,280.0,3.6451612902999484,4.5
7,286.0,4.063291139218195,3.5
7,304.0,3.964788732395143,4.0
7,314.0,3.6577123050149556,4.0
7,337.0,3.489576328187249,3.0
7,350.0,3.391623806037322,3.0
7,411.0,3.0,3.0
7,414.0,3.0000000000000004,3.0
7,451.0,3.0,3.0
7,470.0,3.148148148168725,3.0
7,474.0,3.179104477633697,3.0
7,489.0,3.368421052686057,4.0
7,492.0,4.000000000000001,3.0
7,498.0,3.7272727272506887,4.0
7,501.0,3.199999999893333,4.0
7,510.0,3.207547169839326,1.0
7,513.0,1.9230769232085796,3.0
7,521.0,2.0999999999899996,3.0
7,529.0,3.3076923076967453,2.0
7,541.0,2.750000000014904,4.0
7,566.0,2.6132291269496166,4.0
7,597.0,2.852941176492503,1.0
7,599.0,2.6521739127807185,2.5
7,600.0,2.166666666524691,3.5
7,606.0,2.4999999999779874,2.5
8,6.0,2.1309741999512504,3.0
8,20.0,3.731687242809688,1.0
8,43.0,1.8380123717041859,5.0
8,274.0,2.5661489019826513,3.0
8,372.0,3.0000000000000004,2.0
8,414.0,2.705175600736296,3.0
8,436.0,2.7956559016825824,3.0
8,501.0,2.7761548509667815,3.0
9,151.0,2.8571870169989606,4.0
9,179.0,3.3363792118727944,3.0
9,217.0,2.701452712717815,3.0
9,269.0,3.0284463895238285,2.0
9,270.0,2.0615636067052856,3.0
9,337.0,3.0,5.0
9,353.0,3.6898954703894367,3.0
9,364.0,3.441058540510366,3.0
9,389.0,2.9999999999999996,3.0
9,402.0,2.7328244274759497,3.0
9,428.0,3.192751235593668,2.0
9,437.0,2.6165048543885483,3.0
9,456.0,2.5396475770926634,4.0
9,464.0,3.9933110367891667,2.5
9,492.0,3.1214664310973035,5.0
9,599.0,3.9256590079704843,1.5
10,6.0,2.2574257426208213,3.0
10,8.0,2.9016393442319264,2.0
10,11.0,2.3037974683706133,3.0
10,19.0,4.302325581229313,2.0
10,21.0,2.555555555669136,5.0
10,26.0,3.842105263130194,3.0
10,31.0,4.36842105259723,4.0
10,34.0,4.0,5.0
10,42.0,3.9090909090537194,5.0
10,43.0,4.53846153825641,4.0
10,46.0,4.365853658543426,3.0
10,56.0,3.0,4.0
10,57.0,3.5999999998599996,3.0
10,59.0,3.3076923077100595,3.0
10,63.0,3.486486486491965,3.0
10,68.0,2.9999999999999996,4.5
10,81.0,3.3837209301803677,1.0
10,82.0,1.7931034485677764,3.5
10,84.0,2.646341463365556,3.0
10,91.0,3.5121951218953003,3.5
10,93.0,3.2500000001000005,4.0
10,94.0,3.8913043477807183,3.0
10,99.0,3.294117647065744,4.0
10,104.0,3.7441860464990806,3.0
10,117.0,3.8783783783379295,3.0
10,119.0,3.18808777436116,4.0
10,136.0,3.2487725041000135,5.0
10,144.0,3.8292682926458954,3.0
10,160.0,3.7276119402697705,1.0
10,166.0,2.4042553191303755,4.5
10,170.0,3.4500000000149997,3.0
10,173.0,3.40000000016,3.0
10,174.0,3.6250000001484377,3.0
10,176.0,3.374999999984375,5.0
10,178.0,3.593749999901367,4.0
10,181.0,3.826923077069526,2.0
10,182.0,2.666666667,3.5
10,186.0,3.4189189189315186,4.0
10,192.0,4.100000000012223,5.0
10,195.0,4.640845070391192,4.0
10,200.0,3.8684210526035314,4.5
10,202.0,3.8970588234057093,4.0
10,208.0,4.155172413795184,2.0
10,217.0,4.026315789388273,4.0
10,219.0,4.0,4.5
10,220.0,4.333333333253086,4.0
10,226.0,3.749999999979167,4.0
10,229.0,3.19999999996,4.0
10,232.0,3.200000000026667,3.0
10,235.0,3.238095238116402,2.0
10,240.0,4.234042553135808,3.0
10,243.0,4.36956521710208,5.0
10,244.0,4.416666666375,5.0
10,248.0,4.565217391269376,3.5
10,262.0,4.0943396226457525,2.0
10,274.0,3.2567567567486306,4.0
10,282.0,3.78947368416759,3.5
10,284.0,3.357142857125,4.0
10,288.0,3.5499999999900003,3.0
10,292.0,3.1428571428928573,3.5
10,294.0,3.4852941176461933,3.0
10,301.0,3.3888888888340194,4.0
10,304.0,3.3571428571632653,4.0
10,307.0,4.0,2.5
10,313.0,3.1000000000680004,4.0
10,314.0,3.8309859153789927,3.0
10,322.0,3.3200000000016,4.0
10,331.0,3.700000000026666,3.0
10,334.0,3.4285714286190476,3.5
10,340.0,3.634328358208176,4.0
10,347.0,3.7499999999562497,4.0
10,349.0,3.6315789473185602,4.0
10,353.0,3.6470588236107266,3.0
10,354.0,3.2788461540014793,3.5
10,361.0,3.1739130434773157,3.5
10,368.0,3.5000000000301723,3.0
10,372.0,4.000000000025,3.0
10,376.0,3.7999999999800003,4.5
10,380.0,3.6081081080845507,5.0
10,385.0,3.382352941346021,3.0
10,386.0,3.227272727256198,3.0
10,387.0,3.0,3.5
10,391.0,3.1785714285688775,3.0
10,395.0,3.1285714285792854,3.0
10,408.0,3.0769230769352403,4.5
10,411.0,3.7105263157825488,3.0
10,414.0,3.500000000039683,3.0
10,419.0,3.0000000000000004,3.5
10,425.0,3.37671232876215,3.0
10,434.0,3.9212598425090515,3.5
10,438.0,3.882352941132786,4.0
10,441.0,3.4761904761534397,4.5
10,446.0,3.4705882354688584,3.0
10,447.0,3.545454545487603,3.0
10,448.0,3.1428571429285714,4.0
10,452.0,2.482758620942925,4.0
10,453.0,4.0,2.0
10,458.0,2.945945945954346,4.0
10,462.0,3.2068965516822234,3.0
10,469.0,3.0,2.0
10,470.0,2.2258064517617067,3.0
10,476.0,2.949152542332519,3.0
10,480.0,2.8297872340869175,4.0
10,483.0,4.0,2.0
10,485.0,3.2142857140357144,4.0
10,486.0,3.2999999997200002,4.0
10,489.0,3.555555555510288,2.5
10,498.0,3.684210526272853,3.0
10,501.0,3.0517241379421325,4.0
10,517.0,4.147887323951597,0.5
10,520.0,3.153846153758876,4.0
10,522.0,3.416666666520833,4.5
10,524.0,3.758620689521106,4.0
10,531.0,4.094594594607257,4.0
10,534.0,4.0,4.0
10,541.0,4.102339181291654,4.0
10,557.0,3.120000000036533,4.5
10,559.0,4.144230769144415,3.0
10,566.0,3.7739726027316567,3.0
10,569.0,3.552631578981994,4.0
10,570.0,3.947368421018006,3.5
10,573.0,3.561643835607431,4.5
10,580.0,4.379310344789537,3.5
10,584.0,3.3125000000039067,5.0
10,588.0,3.7500000000312506,3.0
10,590.0,3.285714285795918,3.5
10,592.0,3.2631578947029087,3.0
10,597.0,3.2777777777407406,3.0
10,599.0,3.0,3.5
10,602.0,3.4761904761931217,3.0
10,608.0,3.8260869564067423,4.0
10,609.0,3.844827586098692,4.0
11,6.0,3.870391061400038,4.0
11,8.0,3.861360718815113,4.0
11,33.0,4.383561643914055,2.0
11,35.0,3.4634146343140984,4.0
11,38.0,3.847457627097098,5.0
11,42.0,3.947368421044321,5.0
11,43.0,4.4117647057301035,4.0
11,45.0,4.4878048781047,3.0
11,56.0,3.106451612986389,4.0
11,57.0,3.967741935458377,3.0
11,68.0,3.616000000003904,4.5
11,84.0,3.132352941218555,4.0
11,89.0,3.5925925926008233,2.5
11,94.0,3.357142857164285,3.0
11,100.0,3.943396226424469,4.0
11,107.0,3.7941176470173006,5.0
11,109.0,4.285714285607143,4.0
11,113.0,4.250000000015625,3.0
11,117.0,3.6000000000100005,4.0
11,121.0,3.7272727272561985,4.0
11,140.0,3.605951307487565,4.0
11,156.0,4.2849315068523515,3.0
11,169.0,4.387755102023532,4.0
11,174.0,3.718309859217616,5.0
11,177.0,4.823529411739619,3.0
11,181.0,3.7750000000459374,5.0
