rating_user_id,movieId,rating,predicted
246,7361,5,4.727016563
307,60487,4,3
27,5060,2,4.177846226
248,1291,4,3.936519848
19,842,2,2.051493064
332,7090,4.5,3.754024112
156,922,4,4.32399501
140,26865,1,4.299035311
303,1080,1,4.455582747
600,2174,4.5,3.439783359
489,923,3.5,4.004334879
560,134853,3.5,3.921735206
306,159858,4,0.5
4,3160,4,3.487238403
58,292,4,3.564710904
292,3682,4.5,3.526279284
91,1220,5,3.934096931
288,1591,3,2.379407167
76,541,3.5,4.04721262
380,171763,4,4.562379295
68,3105,3,3.661469832
105,107159,4,
418,4571,4,3.179166886
64,1673,4.5,4.186695481
457,2858,3,3.931133325
287,8622,4.5,3.436680376
39,2580,5,4.183808005
560,1210,4,4.224649406
18,86190,3.5,3.235954071
140,4047,4,3.650409698
256,90405,3.5,3.893115163
103,912,5,4.384135376
307,48394,3,3.796924344
146,502,2.5,2.253292506
24,50,4,4.305497379
599,1220,3.5,3.715856333
50,103228,2,3.079691622
232,4720,4,3.807557947
477,1392,4.5,3.870571786
457,2490,4,3.324023597
135,4881,3,3.956317281
608,5072,4.5,3.650011734
16,50,4,3.997041336
410,3823,4,
428,377,2.5,2.81539121
182,1769,3.5,2.89141122
169,1022,4,3.826264162
480,3355,4,2.979084689
68,2,2.5,3.252907038
307,39234,2.5,3.660317409
522,58295,4.5,3.574278848
64,4011,4.5,4.237790228
305,4016,3.5,3.725531696
219,5064,3.5,3.867526699
141,3489,4,3.481666477
230,2605,3.5,2.927005399
448,7373,3,3.292545019
462,102445,2,3.71335189
199,53550,3.5,
125,95167,3.5,3.680323739
125,156371,4,3.5
445,527,3,4.048781625
317,7438,3,3.851638819
355,1198,5,4.234348247
169,4886,5,4.390396958
453,608,4,4.492635096
472,2431,4,3.904582472
606,4226,4,4.148487813
131,2393,3,2.937744979
354,7147,4.5,3.896078724
298,65982,3,2.813772745
382,61132,5,3.657742797
594,494,5,3.987703827
369,3033,4,3.435466933
75,435,1,2.504009804
381,2571,5,4.173571073
357,1101,4,3.204431822
357,918,5,3.890142662
480,2628,2,3.177275922
51,2762,5,4.002115247
474,586,2,2.774028796
298,149354,0.5,2.259031811
310,733,4,3.712137179
274,72378,2,2.689480071
156,2947,2,3.764084558
414,191,2,2.924184169
474,2261,2,3.188161446
280,73266,3,0.5
494,260,5,4.416320686
239,2302,3,3.307974203
610,7324,3,3.440902464
57,1,5,3.917845124
452,3273,4,3.304643007
217,2094,3,3.318055168
66,481,2,3.3602343
19,1848,2,3.473712487
580,1584,3.5,3.486072261
288,541,4,4.112190687
586,122918,5,4.407221548
517,2380,0.5,1.971841109
220,63113,3.5,3.809968053
560,56563,2.5,3.493635301
479,5568,2,3.044486088
28,2023,3.5,3.214104086
41,118900,4,2.37288981
305,142448,3,2.988732384
288,5378,3.5,3.320910721
116,1380,4.5,3.083237025
313,1449,5,3.636221978
522,2393,4,2.585860505
182,1197,3.5,4.238722668
420,8464,4.5,3.516363078
597,1196,5,4.485192969
313,2553,4,2.82442803
405,390,4,3.647324178
560,1196,4,4.251747266
438,186,3,3.350571956
495,4734,3.5,3.191582633
380,6281,3.5,3.118462647
129,32587,4.5,3.976597722
42,1663,4,3.914594035
309,2028,4.5,4.042361812
169,2028,5,4.507431677
6,881,3,3
509,1732,3.5,3.828365973
73,111320,1.5,
441,1517,5,4.39681596
100,2108,3.5,3.4088668
593,44191,4,3.38426909
610,60471,3.5,
68,2335,3,2.771087056
479,3361,4,3.783433195
564,106918,3.5,4.584017672
580,3556,5,3.850457012
274,4874,1,3.572270691
30,122904,5,4.772550278
156,1077,4,3.546362963
489,2124,2.5,3.294899373
186,916,5,4.272028879
64,2804,5,4.054956553
351,59369,4.5,3.625958661
469,3699,4,3.40731186
182,4056,3,3.500232131
6,719,2,3.219265759
346,527,3.5,4.102567768
528,3101,2.5,2.990373743
551,112175,3.5,4.459016257
226,2,3,3.381075602
226,2100,3,3.04518554
579,1580,4,4.164901707
83,318,5,4.652436258
368,1196,3,3.941176065
351,54787,3.5,
227,32,4.5,4.103164143
182,1546,3.5,
298,27808,2.5,3.186980182
38,161,4,3.783968928
452,924,3,4.051698179
351,6214,4,3.760578978
111,4228,2.5,1.516788521
599,104841,3,3.349292517
232,8360,3,3.598104113
105,1199,4,4.280901113
469,1747,3,3.322561982
509,48780,3.5,4.243416151
213,51662,3.5,3.975978749
217,2722,3,2.332936062
503,6711,3.5,3.959603308
115,1645,4,3.460040881
608,3752,4,3.008893374
288,2009,3,3.496861392
226,2329,4.5,4.298904013
68,2334,3.5,2.84379816
195,1573,3,3.395988612
275,1084,5,4.242191154
380,52950,2,
371,4993,4.5,4.56582338
290,1674,4,3.630913464
246,7669,5,3.88836995
91,260,4.5,4.245197292
480,3168,3.5,3.949496095
12,838,5,4.594826293
606,2324,5,4.046573353
330,1288,4.5,4.035021171
63,1080,5,4.148818553
246,82202,4,2.256872287
34,2762,3,3.5899748
582,74458,4,3.843154729
104,94150,4,
414,72605,4,3.646217961
448,2019,5,4.181272629
325,3175,4,3.641206505
131,3178,3,3.149271846
288,2762,3,3.794351841
344,110,4.5,3.803061834
195,4389,3,
356,3477,5,3.306870629
357,4447,4,3.337457926
514,3385,3,2.783530148
271,1994,3.5,3.310488029
607,480,4,3.893164438
448,97858,2,
79,3029,3,3.629242686
599,4848,4.5,3.814886658
130,592,3,3.868129906
517,2018,4,3.206725233
45,1769,3,3.01858093
387,7328,3.5,
600,3093,3.5,3
414,5452,1,2.095664828
64,3052,4,3.619057897
81,377,3,2.544712673
288,2121,2,1.978737552
159,4306,4,4.233742437
189,593,4,4.37497611
247,69122,4,3.536433956
474,1293,4,3.880209559
211,36529,3.5,3.705642228
290,1385,3,3.101342368
301,364,3.5,3.705586668
599,85881,3.5,3.46320192
610,27904,3.5,3.75157907
456,3,3,3.996323133
52,293,4,4.461091616
232,72489,4,4
288,31427,2.5,2.295498488
68,56587,3,3.601012117
346,1348,4,3.33740935
238,858,3,3.775484597
594,2196,5,
610,120635,1,4.5
497,410,2,2.999769992
432,7306,3,
285,1333,4,3.687640323
123,91500,3.5,3.412677263
6,640,1,3.203872011
217,432,3,2.507542629
528,356,5,3.88897839
101,2716,4,3.793499949
219,54001,2.5,3.816326929
452,1610,4,4.305981153
43,79,5,3.904425843
240,653,5,3.423470533
534,33493,4,3.608939315
610,4975,3.5,3.513686985
298,109895,0.5,2.836919175
552,541,5,4.114416619
414,63113,4,3.565268638
165,441,3,3.54377833
610,106002,3.5,3.389903456
265,79,2,3.002433617
372,1221,5,4.095253199
19,377,4,3.153699381
525,4718,1,2.906613194
84,551,3,3.586311075
480,589,4.5,3.854659306
298,48322,3,3.5
70,8949,5,3.724392391
225,3253,4,3.64307486
387,33164,2,2.5
484,104,4,3.924015553
298,6283,4.5,3.85766095
195,4019,4,3.618930582
182,3910,5,3.319059141
414,73017,4,3.991953252
279,780,4,3.393784246
590,588,4,3.705733737
573,5093,2,2.888023308
68,4270,3.5,3.008735701
313,1344,4,4.04397168
464,8984,4.5,3.188785239
122,69784,4.5,3.617346825
65,109487,4.5,3.90544517
137,3471,3,3.910645592
249,95167,4,3.801363437
150,5,3,2.751454954
380,3421,5,3.976244411
495,89492,5,4.221209499
576,327,2.5,2.95377795
414,5009,4,2.700274044
477,3751,4,3.725180115
125,288,5,3.37316872
68,122904,4,4.039565091
21,102993,2,4.030383409
361,2167,2,3.379963079
50,164280,3.5,
167,1385,2,3.154801368
520,1801,4,3.373064631
119,54286,4.5,3.958112729
372,1215,5,3.873246636
480,37741,4.5,3.800142508
103,37729,4,3.524729069
334,54881,3.5,4.002120993
310,2518,4,3.161994528
117,26,4,3.531093133
98,53464,2.5,2.441262225
448,3681,5,3.993197853
491,4018,4,3.441263407
50,318,3.5,4.395793894
517,2565,4.5,4.091354914
45,569,2,3
140,1580,3,3.607420768
96,733,4,3.726346976
274,1961,3.5,3.726360635
20,5171,2,3.281862554
357,2160,5,4.143297081
185,4016,4,3.875870126
372,249,4,3.433238692
347,47,3,3.984273148
292,3755,2,2.911876414
120,5,4,3.470074441
599,474,2.5,3.611600794
600,1393,3.5,3.147069012
195,4033,4,4.130469013
576,2826,4.5,2.320134724
294,2,3,3.072582911
103,1945,4,4.098018232
437,800,5,4.196609219
197,1209,5,3.815312181
199,3129,4,3.326758643
246,41569,3,3.493526365
525,45517,3,3.386050226
352,139385,5,3.925090089
365,103772,3,3.331386635
390,5618,4.5,4.359388012
17,2329,4.5,4.464084662
28,145,1.5,3.196362629
234,2568,3,3.030608848
65,116797,4.5,3.994912035
177,508,3.5,3.668530993
153,63082,1.5,2.957856145
105,146028,4,
58,454,3,4.051436518
346,306,4.5,4.114465671
112,339,1.5,3.313649591
132,356,4,3.768828003
140,3168,4,3.78441473
187,431,4.5,3.666600743
330,1965,3.5,3.657704462
567,1260,4,3.600653441
111,8961,1,3.905049864
474,1197,4.5,4.218980405
368,2307,3,
460,34405,5,4.058015957
307,34326,2,4
572,17,5,3.853297011
606,37731,3.5,3.78246195
298,102123,1.5,3.09212594
178,6539,2.5,3.992203977
475,60074,4.5,3.473060481
606,5628,2.5,3.908798732
469,1082,4,3.668889384
411,368,4,3.191623501
603,288,4,3.271388174
414,4068,2,2.654138416
217,3552,2,3.71243005
489,7318,3,3.54194021
469,2324,3,3.911894873
260,3911,3,3.578143476
19,3712,3,2.605785642
489,1246,4,3.901869707
177,8965,3,2.979743179
42,858,5,4.130685338
131,48516,3.5,3.618483022
469,552,2,3.467136972
477,2762,4,3.909107763
562,83134,4,3.379018119
140,609,3,3.688688953
288,2136,3,2.297496346
214,25,2,3.278036199
420,923,3.5,4.099233983
600,2162,3.5,1.925090426
74,1094,4.5,3.673257947
599,3070,3,3.4847817
540,8874,4.5,4.159316852
495,344,4.5,3.200356924
464,48516,4,4.305089998
220,377,3.5,3.877397911
42,2110,4,3.428484022
212,55247,3.5,4.08304884
307,3705,2.5,2.487286292
414,1080,5,4.066838211
292,130576,2,3
599,720,4.5,4.175267604
555,2642,3,2.443599484
287,3033,4,3.167248387
480,736,2.5,3.308365064
212,4027,3.5,3.509321266
305,8014,4,4.418800859
50,94677,2,3.897466332
483,33493,3,3.523844195
452,2533,5,3.367786918
11,1918,4,2.85414882
305,4232,3,3.195995636
201,1259,4,4.47917481
525,34150,1,2.623688016
448,45186,2.5,3.634571449
317,593,5,4.094523608
586,54001,4.5,4.256564882
265,1945,4,3.583713733
426,50872,3,3.754395797
156,1213,4,4.28073734
125,159415,4,
49,79091,4,3.918344398
396,1276,5,4.448251942
497,858,4,3.949566508
570,49272,4,3.772375992
233,68157,3.5,3.585592174
272,3147,4.5,4.221487365
580,589,4,3.968718452
116,480,4,3.602119502
555,3591,3,2.633040847
370,5989,3.5,3.795281813
380,2334,2,2.963443381
608,5502,4,3.397729202
13,4011,5,4.424414052
599,3007,3.5,3.5
429,381,4,3.969625327
509,72701,3.5,1.5
414,1059,4,3.808101264
568,480,3,4.28533385
546,2455,3,3.442267492
533,103688,5,3.478680606
274,30883,1.5,1.5
103,7367,3.5,2.467232609
381,1704,4.5,4.090209964
564,44193,3,3.722641424
64,198,3,3.178809659
97,1193,4,4.517290266
325,30,4,
414,53972,3.5,3.621195991
600,778,3.5,3.954560213
599,1663,2.5,3.580999922
132,1345,3,3.211258481
587,590,5,4.109524431
160,3877,2,2.676971612
51,6786,3,4.724372926
217,2152,2,2
274,4344,3.5,3.062112309
249,106100,5,4.401195235
265,2968,3,3.770529683
391,4334,5,4.388318168
368,3768,1,
51,3,4,3.362451378
219,34405,4,3.976425982
572,1272,5,4.473790365
577,593,4,4.153080985
307,4002,2.5,3.67677777
7,480,5,3.56380822
367,3623,4,2.942155243
15,527,5,3.689863169
58,223,3,3.972319913
570,778,4,3.865260502
275,6122,5,3
109,593,4,3.954378675
309,1198,4,4.244811946
198,1639,2,3.815319886
249,103980,4.5,3
91,344,3,2.982984189
132,5225,3,3.868505953
334,2959,3.5,3.959696126
225,2248,4,3.825534982
414,5346,1,2.5
226,8917,2,3.787009679
249,20,3.5,2.402523737
290,2565,4,4.083350059
111,2571,0.5,4.09926177
410,3088,4,3.886341787
331,6541,2,2.685239125
232,53322,3.5,3.803752777
6,43,4,2.676618726
169,3755,4,3.169028204
432,81417,4,4.247440386
599,8910,2.5,3.62072326
469,1356,3,3.76647174
414,6574,1,
474,3264,3.5,2.459053021
610,115727,5,
359,2396,3,3.774136981
187,145,1,3.537461159
514,260,5,4.177824979
548,1621,4.5,2
517,80969,4,4
19,3622,3,
209,140956,3.5,3
298,60293,3,
386,165,2,2.948575229
359,1544,3,2.601902555
28,481,3,2.848086031
596,115617,4,3.976560095
1,2353,5,3.616192853
27,367,4,3.341958912
219,2078,3.5,3.833077537
125,108727,4,
220,69526,3,2.448103114
123,2329,4.5,4.153603835
522,79008,4.5,4
599,4200,2,4.5
318,56145,3,2.235020884
268,2324,2,3.784330779
385,282,3,3.360914179
478,33794,4.5,3.724282926
300,7361,5,4.615477942
140,1213,3,4.299582159
298,106489,3.5,3.418246309
282,2375,5,3.261992455
414,87304,4,3.5
217,410,3,2.990520451
603,345,3,3.621090879
125,168252,3.5,4.57740261
299,1198,4,3.884174382
221,1321,4,3.447623028
21,79592,3.5,3.186160433
294,2477,2,3.894419041
279,4886,3,3.806765843
514,592,2.5,3.465604294
599,2803,2,3.009050373
122,7022,4,4.179804856
600,1348,2.5,3.549664946
80,6874,4.5,3.830985211
288,2456,1,2.083027844
218,1250,4,4.376845825
414,5992,3.5,3.470955847
564,71535,3.5,3.770222402
246,65261,5,4.158942977
460,3114,4,4.082692298
99,293,5,4.381509672
603,3623,3,2.618641904
3,1263,0.5,4.879106582
275,2134,3,3.147254623
201,2336,4,4.239489566
368,3810,3,3
99,318,5,4.851818361
91,750,5,4.35826779
288,1290,2,3.543361878
608,2490,5,3.182194347
356,2797,4,3.87504286
18,48516,4.5,4.275892436
288,4443,3,2.5
105,541,4,4.165336782
18,2692,3,3.99890833
28,2716,1.5,3.343403489
288,2035,3,3.900914933
180,2959,4.5,4.344867695
448,3114,5,3.933448436
177,5419,2.5,2.84490537
562,7340,4,2.677287807
523,127052,4,5
414,103048,4,3
58,32,5,4.106013669
567,26717,0.5,
483,95875,3,3.556819064
219,61246,2,
490,35836,3,3.576477573
417,5952,5,4.402188086
414,40826,2.5,3.400229644
110,3268,3,1.708993158
381,3826,2,2.393999338
11,2028,5,4.266472297
326,5446,4.5,3.58981396
428,4886,2,3.606427588
546,158,2,3.097452361
216,2144,3,3.571863142
167,3671,3.5,3.853467454
472,3298,4,3.611785068
480,1690,2,2.82178602
418,116797,4.5,4.161830158
438,6888,1.5,2.050032811
57,1784,4,3.620431357
105,170705,5,3.928394326
95,6979,4,3.320171891
62,46723,3,3.847962069
140,848,4,3.051690449
580,45499,4.5,3.59714086
113,1043,2,2.415065677
559,6,5,3.787538704
199,377,2,3.403921892
248,122904,4.5,3.6118846
606,969,4,4.051148737
414,1094,3,3.600210414
482,2174,4,3.396797454
509,2657,3.5,3.445113423
7,4963,4,3.531731714
305,122926,4,4.353146835
586,6156,4,3.569710956
199,3671,4.5,3.848839674
305,1199,4,4.266197126
325,293,3,3.914089066
305,25,3,3.848215838
474,8266,2.5,2.5
91,3000,4,4.130110706
527,5040,4,3.211243788
428,6880,1,1.920341388
580,2012,3,3.458189086
57,1036,4,3.965679408
567,94959,3.5,4.012604049
305,103339,4,2.766324049
414,3916,4,3.593653191
105,1281,5,4.223970997
198,36,5,4.028516996
233,159817,4,4.545910244
219,60684,4.5,3.911718387
387,8290,1,
19,1257,3,3.132420115
68,5266,2,3.065310963
332,85510,3.5,2.960272629
448,79259,2.5,
534,45431,3.5,3.764416536
480,4018,1.5,3.077446169
371,56715,5,4.023904861
186,2688,4,2.702023284
387,55820,4.5,3.867246323
103,4306,3.5,3.913242341
387,969,3,4.074729963
451,141,4,3.604656528
368,3430,3,3.474772264
365,4896,2.5,3.407700271
182,1222,5,4.090213134
112,68954,4,4.139380471
64,2369,3,2.582574881
553,555,3.5,4.208678401
597,2040,4,2.633140428
219,1079,2.5,3.688557607
448,99106,2.5,3.5
560,45722,3.5,3.587957603
427,1527,3,3.779329362
491,4246,3.5,4.032610437
542,4369,0.5,2.920274725
599,2359,2.5,3.469829961
19,1196,4,3.935208101
182,6620,4,4.16478139
240,761,3,3.211897124
177,70159,2.5,
362,1945,4.5,4.172185404
567,364,2.5,3.431054759
91,555,3.5,3.687152835
573,4388,4,3.036418324
202,3725,3,4
225,1219,3,3.742802929
599,97950,2.5,
220,2450,0.5,2.447585799
100,235,1,3.722780477
68,8910,1,3.445960382
113,2671,2,3.1799247
599,82167,2.5,3.129338679
318,117364,4,
522,49272,5,4.116045175
8,377,4,3.494692143
438,223,3.5,3.985018064
68,3160,2,3.608134918
603,156,2,4
211,89864,3.5,3.563255386
177,7263,3,3.349966314
212,109374,4,3.613980017
317,112556,3,3.658744886
405,1247,4,3.888987013
109,47,3,3.837387518
368,832,3,2.920938205
6,22,5,3.592172792
140,362,4,3.942005344
68,337,3.5,3.71740062
73,33836,3,2.333957178
393,54259,5,3.42860816
140,4234,3,3.422392255
571,2548,2,2
339,84152,4,4.342063043
117,778,3,3.974369049
103,134881,5,4
119,4344,4,3.587318843
573,112852,4.5,4.496391268
219,3785,2,2.90171997
28,55820,4.5,3.682302594
156,2752,3,2.772179154
233,59315,3,3.55471517
584,208,4,3.432654129
253,44633,4.5,
182,1729,4,3.794194559
73,64957,3.5,3.986945557
471,78499,4.5,4.285783796
264,595,4,3.768010204
474,933,3.5,4.286071906
387,6874,4,3.913758019
411,427,1,1.519725924
288,2846,3,4.129814857
603,3160,4,3.648136935
599,26662,2,3.875403571
474,25769,4.5,
370,1210,2,4.158773171
354,1035,4,4.224310188
560,1288,4,3.912311146
558,5420,5,2.957092293
584,165,5,4.396085363
7,3354,1.5,2.91106352
474,2670,3,3.572749153
560,62849,3.5,3.418532287
529,32,5,3.541142187
560,92694,4,
418,88129,4.5,3.427400333
518,1276,4.5,4.110630106
447,445,4,2.533709832
352,93510,2,4.075226915
221,296,5,4.369786168
419,2028,5,4.174608106
141,6373,3,3.004880764
448,2142,3,2.110936912
423,480,5,3.929761665
191,1,4,3.749121817
141,2700,3,3.975389233
140,39292,3.5,3.576509623
433,79132,3,4.026606887
603,1279,4,4.103548374
469,2762,5,4.004320667
307,39183,3.5,3.616114509
1,1278,5,4.358658703
414,464,2,2.792006235
117,1027,3,2.925418523
608,2124,3,3.287234804
298,6503,1,2.254922904
208,2617,3,2.811170332
387,3334,4,4.284969517
436,420,3,2.893384967
305,64620,3.5,4.086155964
301,1672,4,2.934050863
599,6793,1,1.475518658
199,3063,2,2
198,2340,1,3.433449168
523,594,4,3.74051594
54,17,3,3.895865628
330,778,4,4.083661609
599,256,2,2.570446483
600,1240,3,3.595001059
18,3751,3.5,3.656260099
23,296,3.5,3.974369051
125,147142,3,
274,2986,3.5,2.989010283
387,7438,4,3.885486954
298,96737,3,3.543469277
8,252,3,3.458983044
305,1234,5,4.299409374
174,349,4,4.182358331
571,1387,5,4.166006031
222,370,3,3.072275404
509,64957,2.5,3.69923495
219,4643,2.5,2.537091798
573,1225,4.5,4.353789478
480,4158,3,1.753200968
587,2738,4,
597,2474,4,3.471351844
73,88140,4.5,3.874692348
263,2724,3,2.809417684
481,1672,2,2.722390352
62,139385,4,4.049455455
491,49286,4.5,2.97185497
606,4392,3,3.5
254,2840,3.5,3.153691905
428,8861,3,2.948564186
474,3258,2.5,3.153534745
288,3095,4,4.09091581
249,2353,4.5,3.549584222
462,111,5,3.80454314
606,6100,4,
353,145,3,3.402641647
28,58803,3,3.710980758
140,648,4,3.634518162
395,316,3,3.387037562
480,5955,3,4.167407693
368,1995,2,1.360429584
474,2206,4.5,3
68,1476,3,3.416107599
595,1912,5,4.264545464
448,2124,3,3.42980481
18,80489,4,3.768506178
604,595,3,4.040954999
414,5524,3,2.366577896
141,1732,4,3.752900732
356,2353,3,3.49940985
331,7361,4,4.449116064
111,1907,3.5,3.544383246
64,1552,2,3.246370814
242,292,3,3.169449467
36,4025,2,2.800484893
424,318,3.5,4.532686377
66,4027,4,3.984980488
551,260,3.5,4.213804143
555,3448,5,3.870381173
489,736,2.5,3.217029664
414,1210,5,4.27371679
159,56367,5,3.558218573
599,104,2.5,3.291515102
84,105,3,3.31939727
176,780,4,3.999976338
17,58559,4.5,4.437935469
555,2091,3,3
379,527,3,4.199236768
160,198,5,2.928019928
387,5902,3.5,3.764370833
553,6378,4.5,4.081187304
558,555,3,3.944834571
217,2278,2,3.389928949
181,590,3,3.910714924
480,7147,4.5,3.700716463
414,1247,5,3.979588274
334,377,3,3.215090151
307,455,0.5,2.014513655
105,111360,3.5,2.878340003
249,7022,4,3.906765792
476,73,4,3.696604565
6,19,2,2.908980244
220,3751,3.5,3.678312854
414,2081,4,3.529669263
517,88125,3.5,3.476544375
395,110,4,3.914129313
42,2805,4,3.041671977
334,34405,4,4.205812915
469,3210,3,3.507065021
155,1302,3,3.544649817
480,1625,2,3.621395279
217,2384,4,2.526835713
572,2987,2,3.962549202
483,59784,4,3.524974069
368,858,5,4.156793601
481,1615,3,2.676742431
187,27846,4,4.271026975
298,84772,0.5,3.036175717
346,7179,2.5,
425,33166,3.5,3.965253501
249,2117,3.5,3.883830672
610,54648,1.5,2.931994296
249,104211,3.5,4.005277948
534,112818,3.5,4.016614219
39,592,4,3.432705076
217,1882,2,2.088215596
325,3918,4,2.713622887
109,383,3,3.072012511
325,2155,4,3.625355356
57,1270,4,4.154501625
395,500,3,2.777189686
89,7297,3.5,3.5
38,435,2,2.310319275
70,72011,4.5,3.714371732
94,17,1,3.648453432
460,68954,4.5,4.484756122
6,218,2,3.667808981
567,112290,0.5,3.814416572
367,3793,5,4.087066662
276,135,4,4.005652088
448,3263,4,3.178703055
477,3720,4,
379,597,3,3.255372629
25,60069,5,4.499663475
